Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg Run Cadence,Max Run Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Power,Max Power,Total Strokes,Avg. Swolf,Avg Stroke Rate,Max Depth,Bottom Time,Min Water Temp,Gas Type,Surface Interval,Decompression,Weight,Current,Surface Conditions,Water Type
running,2016-04-27 06:30:08,false,"Muizenberg Running","20.19","1,308","1:43:38","108","163","0.0","--","--","5:08","4:15","399","400","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-26 06:04:41,false,"Cape Town Running","7.36","495","42:12","140","187","0.0","--","--","5:44","2:49","6","8","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-24 07:14:45,false,"Newlands Running","7.20","407","1:39:08","--","--","0.0","--","--","13:46","4:22","596","646","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-23 09:51:33,false,"Cape Town Running","12.56","816","1:02:12","--","--","0.0","--","--","4:57","0:52","174","189","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-21 18:06:59,false,"Cape Town Running","8.29","542","40:15","--","--","0.0","--","--","4:51","4:12","103","111","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-19 06:23:31,false,"Cape Town Running","6.04","383","28:23","--","--","0.0","--","--","4:42","3:33","1","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-17 08:30:45,false,"Stellenbosch Running","25.13","1,573","2:48:09","--","--","0.0","--","--","6:41","3:28","1,064","1,062","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-15 06:30:01,false,"Cape Town Running","3.74","244","19:04","--","--","0.0","10","178","5:06","4:12","10","13","19.94","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-15 06:09:09,false,"Cape Town Running","2.49","161","14:38","--","--","0.0","178","182","5:53","5:35","2","6","0.95","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-14 18:21:17,false,"Claremont Running","4.82","314","25:13","--","--","0.0","--","--","5:14","4:13","46","48","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-13 18:20:09,false,"Cape Town Running","6.67","422","34:15","--","--","0.0","--","--","5:08","3:07","4","5","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-12 06:26:39,false,"Cape Town Running","4.36","279","24:06","169","183","0.0","--","--","5:32","2:54","8","5","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-11 17:59:05,false,"Cape Town Running","4.04","263","20:39","--","--","0.0","--","--","5:07","3:27","43","51","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-10 08:47:50,false,"Newlands Running","8.59","535","57:38","--","--","0.0","--","--","6:42","4:07","365","365","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-09 07:38:39,false,"Rondebosch Running","18.21","1,182","1:35:23","--","--","0.0","--","--","5:14","4:04","240","241","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-08 06:10:20,false,"Cape Town Running","9.48","615","48:26","--","--","0.0","--","--","5:07","4:31","67","36","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-07 07:07:02,false,"Cape Town Running","7.02","460","38:28","--","--","0.0","--","--","5:29","2:53","180","179","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-05 06:24:24,false,"Cape Town Running","6.45","416","30:50","--","--","0.0","--","--","4:47","3:17","3","5","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-04 18:08:03,false,"Cape Town Running","10.09","651","52:52","--","--","0.0","--","--","5:14","3:42","212","219","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-03 06:42:21,false,"Somerset West Running","12.20","784","59:50","--","--","0.0","--","--","4:54","3:48","246","238","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-02 06:24:42,false,"Kaapstad Running","15.10","919","1:51:12","--","--","0.0","--","--","7:22","4:16","671","679","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-04-01 06:07:42,false,"Cape Town Running","8.07","521","42:08","--","--","0.0","--","--","5:13","4:37","40","40","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-30 17:55:51,false,"Cape Town Running","9.35","611","46:16","--","--","0.0","--","--","4:57","4:11","181","186","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-27 07:16:52,false,"Knysna Running","2.49","163","13:01","--","--","0.0","--","--","5:13","2:51","13","11","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-25 07:37:37,false,"Knysna Running","21.55","1,348","2:45:12","--","--","0.0","--","--","7:40","4:31","420","422","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-24 08:12:55,false,"Jeffreys Bay Running","10.17","672","50:16","--","--","0.0","--","--","4:56","4:14","18","20","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-23 07:09:48,false,"Cape Town Running","5.71","374","30:24","--","--","0.0","--","--","5:19","4:10","39","48","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-22 06:26:02,false,"Cape Town Running","3.26","195","35:12","--","--","0.0","--","--","10:48","2:32","--","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-21 06:55:51,false,"Newlands Running","30.26","1,792","5:03:07","--","--","0.0","--","--","10:01","3:58","1,603","1,653","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-20 06:09:09,false,"Tokai Running","12.31","760","1:35:00","--","--","0.0","--","--","7:43","4:41","382","393","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-18 06:06:52,false,"Cape Town Running","7.89","512","40:09","--","--","0.0","--","--","5:05","4:34","38","39","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-17 18:15:53,false,"Claremont Running","7.85","492","37:06","120","175","0.0","--","--","4:44","4:02","81","81","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-15 06:24:12,false,"Cape Town Running","6.28","403","28:00","--","--","0.0","--","--","4:28","3:22","3","3","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-14 18:35:36,false,"Cape Town Running","9.29","609","45:48","--","--","0.0","--","--","4:56","2:14","174","174","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-12 06:03:04,false,"Fish Hoek Running","13.42","777","2:22:51","--","--","0.0","--","--","10:39","4:46","726","723","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-10 06:01:59,false,"Cape Town Running","25.60","1,458","4:48:10","--","--","0.0","--","--","11:16","0:19","579","564","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-09 18:24:12,false,"Cape Town Running","5.22","327","27:36","161","181","0.0","--","--","5:17","2:43","5","5","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-08 18:25:00,false,"Cape Town Running","5.01","316","33:13","--","--","0.0","--","--","6:37","4:24","156","157","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-06 08:51:44,false,"Cape Town Running","4.01","262","20:24","--","--","0.0","--","--","5:05","4:03","40","4","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-06 07:22:45,false,"Cape Town Running","15.07","985","1:16:36","--","--","0.0","--","--","5:05","3:32","250","285","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-05 05:14:58,false,"Constantia Running","15.04","905","1:09:54","132","146","0.0","--","--","4:39","3:53","108","115","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-04 06:12:28,false,"Cape Town Running","9.37","606","46:55","--","--","0.0","--","--","5:00","3:52","68","38","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-04 05:53:59,false,"Cape Town Running","1.75","113","9:14.4","--","--","0.0","--","--","5:16","4:43","4","41","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-02 17:58:15,false,"Cape Town Running","7.95","515","42:33","--","--","0.0","--","--","5:21","3:11","174","180","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-03-01 06:15:29,false,"Cape Town Running","5.00","305","21:02","169","183","0.0","--","--","4:13","3:50","27","24","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-28 19:14:06,false,"Cape Town Running","6.36","415","32:16","--","--","0.0","--","--","5:04","3:34","53","60","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-26 06:06:03,false,"Cape Town Running","7.84","503","42:03","--","--","0.0","--","--","5:22","4:50","29","30","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-25 18:25:06,false,"Claremont Running","4.89","313","20:33","--","--","0.0","--","--","4:12","2:58","51","52","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-23 06:23:33,false,"Cape Town Running","6.29","397","29:20","--","--","0.0","--","--","4:40","3:24","--","1","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-21 06:00:27,false,"Bergvliet Running","21.11","1,363","1:37:38","105","115","0.0","104","110","4:37","3:56","105","108","2.06","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-19 06:07:19,false,"Cape Town Running","7.93","511","40:53","--","--","0.0","--","--","5:09","4:36","33","36","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-18 18:10:13,false,"Cape Town Running","7.10","458","35:57","--","--","0.0","--","--","5:04","3:53","168","166","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-16 06:22:01,false,"Cape Town Running","6.11","378","34:56","--","--","0.0","--","--","5:43","1:44","1","2","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-15 18:19:49,false,"Claremont Running","10.16","652","59:51","--","--","0.0","--","--","5:53","3:03","299","301","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-14 16:10:42,false,"Kenwyn Running","6.01","382","37:15","--","--","0.0","--","--","6:12","3:47","240","235","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-13 08:44:07,false,"Kenwyn Running","9.01","579","53:02","--","--","0.0","--","--","5:53","4:04","344","350","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-12 06:05:54,false,"Cape Town Running","8.19","497","42:00","156","183","0.0","--","--","5:08","4:26","27","32","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-09 06:22:46,false,"Cape Town Running","6.52","415","31:52","--","--","0.0","--","--","4:53","3:30","2","3","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-08 18:20:29,false,"Newlands Running","9.82","651","55:55","161","186","0.0","168","174","5:42","4:15","234","235","1.04","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-07 09:14:32,false,"Cape Town Running","7.04","455","35:07","--","--","0.0","--","--","4:59","3:57","170","167","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-06 08:42:33,false,"Cape Town Running","6.00","390","30:29","--","--","0.0","--","--","5:05","4:30","112","147","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-05 06:09:02,false,"Cape Town Running","8.13","524","41:00","--","--","0.0","--","--","5:03","4:23","28","32","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-04 19:14:59,false,"Cape Town Running","2.93","157","32:26","--","--","0.0","--","--","11:05","0:48","36","35","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-02-02 06:19:20,false,"Cape Town Running","3.19","194","13:55","173","183","0.0","--","--","4:21","3:45","1","1","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-31 05:59:35,false,"Cape Town Running","21.48","1,388","1:53:40","--","--","0.0","--","--","5:17","4:03","596","613","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-29 06:11:41,false,"Cape Town Running","7.08","458","38:43","--","--","0.0","128","186","5:28","4:50","38","33","1.42","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-28 18:16:36,false,"Claremont Running","4.92","320","25:02","--","--","0.0","--","--","5:06","4:10","49","49","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-27 18:25:58,false,"Cape Town Running","7.06","454","35:06","--","--","0.0","--","--","4:58","2:58","1","2","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-26 19:00:10,false,"Trail series 3","9.70","625","55:44","--","--","0.0","--","--","5:45","2:05","424","419","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-24 09:47:03,false,"Muizenberg Running","6.35","416","33:16","--","--","0.0","--","--","5:14","4:41","28","28","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-23 06:10:56,false,"Constantia Running","9.63","637","57:33","--","--","0.0","--","--","5:58","3:53","215","212","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-22 06:07:03,false,"Cape Town Running","8.04","524","40:50","--","--","0.0","--","--","5:05","4:29","32","34","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-20 18:18:46,false,"Newlands Running","6.57","410","45:05","--","--","0.0","--","--","6:52","4:35","327","325","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-19 06:24:47,false,"Track","6.52","399","33:21","167","182","0.0","--","--","5:07","3:31","4","4","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-17 08:18:56,false,"Rondebosch Running","14.01","909","1:11:57","--","--","0.0","--","--","5:08","2:44","183","183","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-15 17:43:58,false,"Rondebosch Running","7.01","453","35:54","--","--","0.0","--","--","5:07","3:39","62","63","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-13 19:01:50,false,"Monte Vista Running","12.24","783","1:14:14","--","--","0.0","--","--","6:04","3:32","597","598","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-11 18:18:00,false,"Claremont Running","9.10","570","1:03:06","--","--","0.0","--","--","6:56","2:47","277","277","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-09 07:42:03,false,"Newlands Running","9.90","633","1:05:36","--","--","0.0","--","--","6:38","3:02","410","419","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-08 06:05:24,false,"Cape Town Running","7.84","506","41:14","--","--","0.0","--","--","5:16","4:41","35","37","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-07 07:46:30,false,"Cape Town Running","7.02","456","37:06","--","--","0.0","--","--","5:17","4:17","174","174","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-05 06:23:01,false,"Track","6.60","399","32:05","161","186","0.0","--","--","4:52","3:33","3","4","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-03 19:12:47,false,"Cape Town Running","7.07","454","36:39","--","--","0.0","--","--","5:11","4:02","177","177","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-02 18:52:49,false,"Newlands Running","6.31","409","30:04","--","--","0.0","--","--","4:46","3:48","58","110","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2016-01-01 18:51:20,false,"Cape Town Running","6.10","398","31:39","--","--","0.0","--","--","5:11","3:25","46","54","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-31 07:01:35,false,"Langebaan Running","8.71","566","51:05","--","--","0.0","--","--","5:52","4:32","143","138","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-28 05:45:09,false,"Tokai Running","10.73","675","1:20:13","--","--","0.0","--","--","7:29","4:39","362","356","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-27 06:19:19,false,"Fish Hoek Running","16.01","992","1:51:55","--","--","0.0","--","--","6:59","4:07","683","694","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-26 07:29:06,false,"Constantia Running","7.40","477","41:41","--","--","0.0","--","--","5:38","2:14","139","145","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-24 09:00:10,false,"Cape Town Running","10.43","681","52:10","--","--","0.0","--","--","5:00","4:13","104","111","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-23 12:11:29,false,"Cape Town Running","7.07","462","33:58","--","--","0.0","--","--","4:48","3:29","28","63","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-22 18:02:23,false,"Cape Town Running","11.32","661","2:22:34","--","--","0.0","--","--","12:36","3:36","808","1,049","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-21 08:17:46,false,"Rondebosch Running","10.66","647","2:01:00","--","--","0.0","--","--","11:21","2:02","778","791","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-19 06:06:24,false,"Muizenberg Running","15.58","1,013","1:24:35","--","--","0.0","--","--","5:26","3:46","107","109","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-18 06:09:08,false,"Cape Town Running","7.89","511","40:25","--","--","0.0","170","188","5:07","4:21","40","41","1.15","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-16 16:15:28,false,"Claremont Running","7.41","483","35:11","--","--","0.0","--","--","4:45","3:25","86","86","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-15 06:22:14,false,"Cape Town Running","6.02","363","29:34","152","174","0.0","--","--","4:55","3:14","2","3","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-14 07:53:58,false,"Cape Town Running","3.13","203","15:11","--","--","0.0","--","--","4:51","3:54","2","36","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-13 14:00:37,false,"Claremont Running","1.19","43","1:18:07","--","--","0.0","--","--","--","0:43","2","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-12 07:48:23,false,"Fish Hoek Running","9.89","647","1:01:05","--","--","0.0","--","--","6:11","3:31","480","509","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-10 08:06:12,false,"Cape Town Running","8.51","534","52:00","--","--","0.0","--","--","6:07","4:43","100","104","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-08 08:33:38,false,"Cape Town Running","10.64","693","51:57","--","--","0.0","--","--","4:53","4:04","110","116","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-07 09:09:11,false,"Cape Town Running","1.57","102","8:58.3","--","--","0.0","--","--","5:44","5:03","35","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-07 07:49:17,false,"Cape Town Running","4.51","294","22:08","--","--","0.0","--","--","4:55","4:16","6","42","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-06 06:18:45,false,"Muizenberg Running","10.83","659","1:26:24","--","--","0.0","--","--","7:59","1:32","513","571","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-05 08:55:30,false,"Rondebosch Running","7.18","468","37:33","--","--","0.0","--","--","5:14","3:57","62","64","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-12-04 06:07:25,false,"Cape Town Running","1.46","94","8:10.6","--","--","0.0","174","182","5:36","4:58","--","5","1.03","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
